Urban Village/Village,Subdistrict,Regency_City,Province,Longitude,Latitude,Elevation,Slope,Aspect,HillShade,Rainfall,LandCover,NDVI,NDWI,NDVI_Change,LST,PopulationDensity,SoilMoisture,Prediction,GroundTruth
,,Bogor,Jawa Barat,107.1462886,-6.486802533,65,0.93338424,270,183,3624.557324,40,0.130107969,-0.111294091,-0.097776249,303.653913,2169.933594,24.33442307,,
,,Bogor,Jawa Barat,106.4200059,-6.52917513,201,19.37193871,103.3087387,122,4523.910728,10,0.215859562,-0.173867181,-0.301968843,300.4336,2169.933838,24.20027351,,
,,Bogor,Jawa Barat,106.8492029,-6.471193779,124,1.866215825,90,174,4371.571662,50,0.054474857,-0.037055451,-0.044125717,308.7955556,2169.933594,24.40625763,,
,,Bogor,Jawa Barat,106.458312,-6.57866652,753,13.90386295,148.2232971,157,4954.823897,30,0.155091777,-0.124868669,-0.115178481,299.425,2169.933838,24.68156052,,
,,Bogor,Jawa Barat,106.494568,-6.68808731,1201,18.01332664,53.31771469,136,5483.020934,10,0.063237853,-0.060131513,-0.044094481,295.3811765,2169.933594,25.10935974,,
,,Bogor,Jawa Barat,106.8886287,-6.67991818,656,3.347352266,326.1295776,186,4458.884037,10,0.166590706,-0.143696412,-0.135756508,303.2342857,2169.933594,24.85513115,,
,,Bogor,Jawa Barat,106.4756578,-6.582601397,562,14.24381638,50.38070297,146,4954.823897,30,0.176469713,-0.144113734,-0.152461559,299.3445455,2169.933838,24.68156052,,
,,Bogor,Jawa Barat,106.7609025,-6.708658589,1382,19.01293755,45.19682312,139,5224.574828,10,0.057795033,-0.065941282,0.001504477,294.84,2169.933838,24.85558319,,
,,Bogor,Jawa Barat,106.6968352,-6.501355858,115,3.355275154,236.4803314,189,5034.142324,10,0.191632584,-0.137522712,-0.183104739,303.0838095,2169.93335,24.28586388,,
,,Bogor,Jawa Barat,107.0102377,-6.589880616,502,13.765975,352.3554382,186,4174.501218,10,0.200408414,-0.156253427,-0.081870839,301.6075,2169.933838,24.99391365,,
,,Bogor,Jawa Barat,106.5539358,-6.490764438,415,23.02401352,316.3641663,229,4871.404463,10,0.162405461,-0.117867522,-0.018737942,299.507,2169.933838,24.37637138,,
,,Bogor,Jawa Barat,106.9881463,-6.497825327,280,30.00608063,57.81923294,104,3874.840687,10,0.208756343,-0.171248361,-0.193958595,300.5288,2169.933838,24.44981956,,
,,Bogor,Jawa Barat,106.7851812,-6.674867802,576,3.942227602,45.19483566,172,5889.075563,10,0.15764831,-0.12605083,-0.055856764,301.5028571,2169.933594,24.85558319,,
,,Bogor,Jawa Barat,106.73041,-6.43817041,108,3.728239775,270,192,4193.82342,10,0.151066571,-0.116471,-0.226973474,306.10375,2169.933594,23.93191147,,
,,Bogor,Jawa Barat,106.5831898,-6.386337833,143,15.45012093,319.5877075,211,3650.093265,10,0.233409375,-0.195881546,-0.27951023,302.357,2169.933838,23.74265099,,
,,Bogor,Jawa Barat,106.975928,-6.744248707,1805,17.93964005,0,180,4388.019289,10,0.054391515,-0.054439403,-0.010139477,292.3218182,963.7020874,24.85513115,,
,,Bogor,Jawa Barat,106.4711638,-6.560432752,863,26.45150375,231.8155518,243,4954.823897,10,0.122963987,-0.10355448,-0.016280673,298.592381,2169.933594,24.37637138,,
,,Bogor,Jawa Barat,107.0448101,-6.414058031,64,2.947013617,251.672699,189,3560.387192,10,0.165732473,-0.139437824,-0.204662651,304.2344444,2169.933594,23.69943047,,
,,Bogor,Jawa Barat,106.4845701,-6.511186221,154,8.511433601,319.2153931,198,4737.695574,10,0.208070964,-0.143837407,-0.219982237,301.3956522,2169.93335,24.37637138,,
,,Bogor,Jawa Barat,106.7571356,-6.607950497,252,0.933611214,90,177,5824.370522,50,0.127026901,-0.105143435,-0.030177519,305.06375,2169.933594,24.52278519,,
,,Bogor,Jawa Barat,107.0688301,-6.602415015,470,7.483971119,82.92175293,157,4378.963025,10,0.223641112,-0.175357714,-0.033765897,300.4122222,2169.933594,24.70723724,,
,,Bogor,Jawa Barat,106.443941,-6.5131877,148,15.07675076,294.8750305,223,4523.910728,10,0.218275711,-0.177008808,-0.205152407,300.6515385,2169.933838,24.20027351,,
,,Bogor,Jawa Barat,106.9815149,-6.412868748,76,1.866001487,270,186,3336.32413,10,0.166645199,-0.131595477,-0.137776494,306.4746667,2169.933594,23.97134209,,
,,Bogor,Jawa Barat,106.728959,-6.661684933,679,8.699212074,327.8199158,195,5708.007169,10,0.098815493,-0.071310446,-0.043654896,300.44,2169.933594,25.1151371,,
,,Bogor,Jawa Barat,106.5474931,-6.654908403,521,16.66491318,319.2072144,214,5337.203586,10,0.198670894,-0.164164215,-0.175659418,299.1716667,2169.93335,24.68156052,,
,,Bogor,Jawa Barat,107.0666558,-6.494323683,123,2.07570982,333.2871399,183,3705.601015,40,0.119050026,-0.107372813,-0.057661563,303.4989474,2169.933838,24.33442307,,
,,Bogor,Jawa Barat,106.7157729,-6.408002488,83,3.941172123,134.8204498,172,4193.82342,10,0.109614894,-0.093688883,-0.101500511,305.9138462,2169.933594,23.93191147,,
,,Bogor,Jawa Barat,106.4529003,-6.72374217,1621,36.2855835,22.17408562,140,5290.105481,10,0.045769971,-0.055581629,-0.011684347,292.2646154,472.5152588,25.04014015,,
,,Bogor,Jawa Barat,106.5506872,-6.623942536,363,4.647206306,306.6858826,192,5135.607489,30,0.116164982,-0.103782356,-0.102407604,300.2245455,2169.93335,24.68156052,,
,,Bogor,Jawa Barat,106.5569106,-6.577312302,263,4.638379097,37.05167007,172,5091.43078,10,0.178759247,-0.136021107,-0.205711037,301.6391304,2169.933838,24.68156052,,
,,Bogor,Jawa Barat,106.8078314,-6.741395038,496,0.933865428,270,183,4610.852992,50,0.154511482,-0.127568319,-0.034355342,302.986,2169.93335,24.85558319,,
,,Bogor,Jawa Barat,106.598817,-6.543130708,329,13.60664845,109.5355301,140,4811.533836,10,0.193632007,-0.159115493,-0.071039349,300.6808,2169.933838,24.28586388,,
,,Bogor,Jawa Barat,106.9278511,-6.673500589,802,0.927409947,0,180,4096.724369,50,0.090328917,-0.077884309,-0.092903972,302.3133333,2169.933594,24.85513115,,
,,Bogor,Jawa Barat,106.5221849,-6.622280815,590,11.07963848,24.58876228,166,5029.259747,10,0.237222537,-0.18510294,-0.03251113,299.7481818,2169.93335,24.68156052,,
,,Bogor,Jawa Barat,106.7518964,-6.665103065,695,5.933342457,321.1505127,192,5889.075563,10,0.131901979,-0.115251414,0.009812489,300.33625,2169.933594,24.85558319,,
,,Bogor,Jawa Barat,106.4842801,-6.598253844,610,12.26192951,77.08856201,143,4954.823897,30,0.149252415,-0.124396667,-0.11143136,300.058,2169.93335,24.68156052,,
,,Bogor,Jawa Barat,106.9926615,-6.646789182,1408,14.95364094,14.12743855,169,4318.325364,10,0.052547332,-0.051631946,-0.031436961,294.8018182,2169.933594,24.99391365,,
,,Bogor,Jawa Barat,106.6288642,-6.451952151,252,33.29653549,33.07149506,126,4696.554251,10,0.242836669,-0.188553751,-0.244007394,301.981,2169.933594,23.93191147,,
,,Bogor,Jawa Barat,106.7061925,-6.704987297,1267,8.725226402,238.1710815,204,5461.778192,10,0.044596165,-0.046081774,-0.012683529,295.695,2169.93335,25.1151371,,
,,Bogor,Jawa Barat,106.7714305,-6.626792183,334,5.547544956,0,180,5824.370522,30,0.181505159,-0.148319766,-0.05950065,303.4533333,2169.933594,24.52278519,,
,,Bogor,Jawa Barat,106.7256257,-6.54084167,157,9.240808487,5.747757435,177,5703.288543,10,0.205693856,-0.166381627,-0.101005599,304.0329412,2169.933594,24.28586388,,
,,Bogor,Jawa Barat,106.5226713,-6.3669729,47,6.686475277,236.4733429,198,3668.18868,10,0.154247642,-0.125775337,-0.254952163,302.6304762,2169.933594,23.15823936,,
,,Bogor,Jawa Barat,106.4922741,-6.509245338,174,4.657261372,270,195,4737.695574,10,0.208276987,-0.157552853,-0.209372163,300.9775,2169.933594,24.37637138,,
,,Bogor,Jawa Barat,107.1594561,-6.500172352,46,4.747823715,101.2390823,166,3699.667862,40,0.18917419,-0.159716025,-0.106691435,303.4572727,1985.609253,23.8161602,,
,,Bogor,Jawa Barat,106.9403312,-6.639575617,1198,29.40012169,198.5509338,208,4462.325247,10,0.071179941,-0.060267713,-0.006599098,297.1030769,2169.933838,24.99391365,,
,,Bogor,Jawa Barat,106.9662051,-6.526939507,392,10.31104565,243.5836792,209,3702.62091,10,0.185589164,-0.132162169,-0.143682361,299.98,2169.934082,24.44981956,,
,,Bogor,Jawa Barat,107.0757172,-6.58602859,493,4.162583351,63.58638382,169,4068.046482,10,0.210546821,-0.170014739,-0.092003524,300.7247619,2169.933594,24.70723724,,
,,Bogor,Jawa Barat,106.7217622,-6.568027418,185,3.941800117,314.8113708,189,5483.161243,10,0.196775436,-0.16076304,-0.174908459,305.5216667,2169.933594,24.59807205,,
,,Bogor,Jawa Barat,106.6598371,-6.365006243,56,3.819872856,165.8801727,177,3511.595007,10,0.190597534,-0.151289254,-0.265055001,302.9822222,4222.591797,23.5512085,,
,,Bogor,Jawa Barat,107.0352681,-6.479206061,86,4.986504078,338.0717163,186,3944.766278,50,0.136080012,-0.102646716,-0.088536978,303.9322222,2169.933594,24.33442307,,
,,Bogor,Jawa Barat,106.6456656,-6.546267115,170,11.57939053,198.5476837,192,4875.822246,10,0.165461212,-0.138807222,-0.226979971,302.3895652,2169.933594,24.28586388,,
,,Bogor,Jawa Barat,106.9034196,-6.610331129,504,9.976809502,56.48610306,154,4462.325247,10,0.161863327,-0.136617333,-0.065095663,301.356,2169.933594,24.99391365,,
,,Bogor,Jawa Barat,106.8302992,-6.525778419,165,2.075736284,26.71431923,177,4388.438897,10,0.125262022,-0.100000672,-0.117630437,306.905,2169.933594,24.40625763,,
,,Bogor,Jawa Barat,106.7149863,-6.531829225,142,2.083860159,116.4160995,174,5703.288543,40,0.19092463,-0.154699206,-0.107825384,303.8033333,2169.933838,24.28586388,,
,,Bogor,Jawa Barat,106.6908832,-6.410348571,85,2.083459854,116.4215698,174,4132.018557,10,0.148992687,-0.116693258,-0.257696897,304.1375,2169.933594,23.93191147,,
,,Bogor,Jawa Barat,106.4976473,-6.694086015,1318,8.521533012,130.4077454,160,5483.020934,10,0.058861751,-0.055305608,-0.055107642,294.7988235,2169.93335,25.10935974,,
,,Bogor,Jawa Barat,106.5757205,-6.537681644,524,9.951313972,146.1371918,163,4811.533836,10,0.13382709,-0.110932693,-0.074482203,299.372381,2169.93335,24.37637138,,
,,Bogor,Jawa Barat,106.5404568,-6.602084333,293,3.347187757,326.1337585,186,5029.259747,80,0.160830513,-0.125135511,-0.036401719,301.2133333,2169.933594,24.68156052,,
,,Bogor,Jawa Barat,106.4628645,-6.52981064,367,19.37195778,283.3087158,239,4737.695574,10,0.173327431,-0.140630826,-0.111445382,300.68,2169.933838,24.37637138,,
,,Bogor,Jawa Barat,106.442058,-6.456305792,74,10.73665524,20.1004715,169,4385.346212,10,0.193404362,-0.160261869,-0.228268191,301.9512,2169.933594,24.01166916,,
,,Bogor,Jawa Barat,106.888647,-6.46328712,107,14.69648838,119.5877609,141,4148.791003,10,0.113055944,-0.081847027,0.084579227,306.7905882,2169.933594,23.97134209,,
,,Bogor,Jawa Barat,106.970011,-6.328902956,39,8.537269592,102.4548416,154,2793.477761,50,0.092328027,-0.074360102,-0.064317137,308.83,2169.933594,23.07715797,,
,,Bogor,Jawa Barat,107.0956572,-6.495168305,191,5.624557972,9.522330284,177,3705.601015,10,0.222984895,-0.176697075,-0.263094619,302.4866667,2169.933838,24.33442307,,
,,Bogor,Jawa Barat,106.5928206,-6.611277096,589,15.19064045,17.46315193,166,5135.607489,10,0.185699016,-0.15234983,-0.079585403,299.71,2169.933594,24.68156052,,
,,Bogor,Jawa Barat,106.8179388,-6.767702555,607,7.436440945,352.8255005,183,4253.270838,10,0.195374221,-0.16274488,-0.085502267,302.02,633.6908569,24.61726952,,
,,Bogor,Jawa Barat,106.6457631,-6.635629008,402,7.606328011,345.8728638,186,5098.35746,40,0.176307425,-0.14609167,-0.174960032,301.2321739,2169.933838,24.59807205,,
,,Bogor,Jawa Barat,106.4267314,-6.46195515,89,8.539357185,282.4516907,206,4385.346212,10,0.197407931,-0.158304602,-0.231082886,301.7936,2169.933594,24.01166916,,
,,Bogor,Jawa Barat,106.9897757,-6.567669069,384,7.066943169,113.0623169,160,4091.938932,10,0.258075684,-0.202205718,-0.272310644,300.907,2169.933594,24.99391365,,
,,Bogor,Jawa Barat,106.5962354,-6.502273744,516,13.86426449,156.6672211,163,4811.533836,10,0.163272783,-0.128164351,-0.081006095,299.274,2169.93335,24.28586388,,
,,Bogor,Jawa Barat,106.5455073,-6.415553347,73,2.075644732,206.7092896,183,4176.140424,10,0.215966269,-0.168313399,-0.1781234,301.8656,2169.933594,23.74265099,,
,,Bogor,Jawa Barat,106.7638484,-6.624662711,327,2.075819731,26.71889687,177,5824.370522,10,0.149930164,-0.113422096,-0.034079656,304.08,2169.93335,24.52278519,,
,,Bogor,Jawa Barat,107.1554521,-6.568319892,98,2.083982944,243.5855713,186,4073.813877,40,0.155152529,-0.128594205,-0.163449734,302.0675,2169.933594,24.70723724,,
,,Bogor,Jawa Barat,106.464185,-6.359175488,72,2.075598717,26.70676231,177,3632.70703,10,0.18378225,-0.146595255,-0.123347789,302.489,2169.933838,23.15823936,,
,,Bogor,Jawa Barat,106.768828,-6.673277257,707,22.60398483,346.4156189,197,5889.075563,10,0.164927229,-0.132552966,0.056424357,300.0471429,2169.933838,24.85558319,,
,,Bogor,Jawa Barat,106.475305,-6.632071445,839,8.491051674,12.6105175,174,5171.911108,30,0.09828791,-0.090979382,-0.073387519,298.172,2169.933594,24.68156052,,
,,Bogor,Jawa Barat,106.9159858,-6.423182873,97,1.315588236,45.1803894,177,3390.891127,10,0.178684801,-0.130493909,-0.118390918,306.152,2178.852539,23.97134209,,
,,Bogor,Jawa Barat,107.1081569,-6.521868662,143,7.606225491,345.8759766,186,3559.733643,10,0.252965301,-0.190883115,-0.163805038,302.9165217,2169.933594,24.33442307,,
,,Bogor,Jawa Barat,106.9702676,-6.468080715,123,7.035032749,203.3313446,189,3874.840687,10,0.193048969,-0.140921429,-0.304617569,301.8190476,2169.933594,23.97134209,,
,,Bogor,Jawa Barat,106.4828746,-6.401698416,77,6.464860916,0,180,4006.162139,10,0.215902418,-0.175634071,-0.199737072,301.0912,2169.933594,23.74265099,,
,,Bogor,Jawa Barat,106.6238448,-6.493784323,380,27.40543556,165.4402313,159,4696.554251,10,0.14213115,-0.120513037,-0.219937801,300.2304762,2169.933594,24.28586388,,
,,Bogor,Jawa Barat,106.9028677,-6.723893693,988,8.725466728,238.1720734,204,4639.923124,10,0.150744662,-0.122384511,-0.044505998,297.974,2169.933594,24.85513115,,
,,Bogor,Jawa Barat,106.8193223,-6.7388776,499,3.942488194,45.1986084,172,4610.852992,50,0.075590007,-0.078134909,-0.035605498,303.1452632,2169.933594,24.85558319,,
,,Bogor,Jawa Barat,106.6641705,-6.588805878,261,1.315806746,314.8101501,183,5145.198772,60,0.149974421,-0.12502864,-0.078136846,304.67125,2169.933838,24.59807205,,
,,Bogor,Jawa Barat,106.8392646,-6.720590155,511,2.084499836,296.4073486,186,4610.852992,40,0.125313535,-0.106337957,-0.073428437,302.3411765,2169.933594,24.85558319,,
,,Bogor,Jawa Barat,107.0225808,-6.569823835,393,6.671549797,326.135498,192,4174.501218,10,0.297639519,-0.231022507,-0.085164309,300.9533333,2169.933594,24.70723724,,
,,Bogor,Jawa Barat,107.1129451,-6.605308692,174,7.650600433,76.05327606,157,3892.560365,10,0.286625385,-0.225158826,-0.118619531,302.5190476,2169.93335,24.70723724,,
,,Bogor,Jawa Barat,107.0234046,-6.516419157,245,9.790790558,41.37004089,160,4038.379764,10,0.266387075,-0.209177449,-0.173333436,301.081,2169.933594,24.33442307,,
,,Bogor,Jawa Barat,107.0570747,-6.541699048,413,5.659207821,99.40181732,163,3766.006825,40,0.263582557,-0.219923362,-0.161366493,301.2209524,2169.933594,24.33442307,,
,,Bogor,Jawa Barat,106.7326359,-6.428067141,93,1.315594673,134.8193359,177,4193.82342,10,0.14495188,-0.114485808,-0.205464095,307.4133333,2169.933594,23.93191147,,
,,Bogor,Jawa Barat,106.9329405,-6.415121463,77,1.315577745,134.8200684,177,3390.891127,50,0.075034454,-0.054037597,-0.06639649,306.49875,2169.933594,23.97134209,,
,,Bogor,Jawa Barat,107.0374041,-6.409606827,53,4.645936012,126.6975937,169,3560.387192,80,0.038230177,-0.020729406,-0.039766613,304.2344444,2169.933594,23.69943047,,
,,Bogor,Jawa Barat,106.8394417,-6.679496466,507,5.849579811,341.4476624,186,5203.147095,10,0.159111679,-0.127924502,-0.103117973,301.8263158,2345.74292,24.85558319,,
,,Bogor,Jawa Barat,107.0438673,-6.65267063,784,25.28639412,157.6980743,151,4698.929005,10,0.102765933,-0.084579751,-0.185908958,298.8058824,2051.08374,24.70723724,,
,,Bogor,Jawa Barat,107.0079533,-6.553726133,273,11.06144905,318.1798706,203,4174.501218,10,0.242745712,-0.187157333,-0.093414471,301.454,2169.933594,24.44981956,,
,,Bogor,Jawa Barat,106.9875457,-6.604849952,1033,47.12047577,280.3919983,255,4318.325364,10,0.085092813,-0.073286407,0.005064465,298.3173333,2169.933594,24.99391365,,
,,Bogor,Jawa Barat,106.4989132,-6.520249312,157,5.00992918,291.6734924,195,4737.695574,50,0.083580986,-0.07769122,-0.046054751,301.0652174,2169.933594,24.37637138,,
,,Bogor,Jawa Barat,106.77267,-6.746692627,692,4.163675308,63.59387207,169,5224.574828,10,0.176878437,-0.144723341,-0.141313508,299.71,1636.026245,24.85558319,,
,,Bogor,Jawa Barat,107.0805046,-6.480690552,98,0.933373451,90,177,3705.601015,40,0.12906982,-0.101710297,-0.110621631,303.634,2169.933594,24.33442307,,
,,Bogor,Jawa Barat,106.5532461,-6.461228511,235,21.80875587,21.49479866,156,4871.404463,10,0.184001923,-0.147521123,-0.124231011,300.3807143,2169.933838,23.74265099,,
,,Bogor,Jawa Barat,106.695419,-6.365942315,71,0,0,180,3511.595007,10,0.104755417,-0.080946863,-0.146754906,307.3633333,2695.721924,23.5512085,,
,,Bogor,Jawa Barat,106.9540458,-6.571685589,402,12.44470406,36.20721817,157,4091.938932,10,0.192201778,-0.167417958,-0.067411914,301.63,2169.933594,24.99391365,,
